latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
41.26532,-116.94552,298.58,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,285.88,6.58,N
41.2606,-116.94736,327.37,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,286.79,12.99,N
41.26008,-116.94016,338.3,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,289.22,12.99,N
41.25634,-116.95556,338.65,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,287.1,17.24,N
41.25584,-116.94865,356.67,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,299.88,12.99,N
41.25532,-116.94138,327.72,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,289.27,12.99,N
41.25155,-116.95643,320.64,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,287.1,13.58,N
41.25103,-116.9492,352.58,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,294.45,16.36,N
41.25049,-116.94164,327.47,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,287.66,16.36,N
41.24673,-116.95684,355.81,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,292.51,13.58,N
41.24618,-116.94919,303.84,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,287.84,16.36,N
41.24561,-116.94131,307.26,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,288.06,16.36,N
41.24183,-116.95617,355.22,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,295.21,13.09,N
41.24123,-116.94792,325.41,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,293.58,6.85,N
41.24066,-116.93983,333.99,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,291.62,6.85,N
41.24241,-116.96438,310.34,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,288.25,13.09,N
41.23631,-116.94688,328.17,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,288.39,6.85,N
41.2369,-116.95506,295.49,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,284.96,13.09,N
41.22268,-116.82417,304.46,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,286.08,4.55,N
41.22221,-116.81773,302.31,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,284.82,2.07,N
41.21795,-116.82545,337.64,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,288.59,4.55,N
41.21747,-116.81882,302.97,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,284.51,2.07,N
41.31065,-123.01254,334.07,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,284.82,5.86,N
41.3105,-123.00146,331.98,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,283.69,5.86,N
41.30393,-123.00142,346.26,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,284.61,5.61,N
41.30402,-123.0072,315.07,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,283.11,5.61,N
41.30384,-122.99452,298.75,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,281.42,3.72,N
41.29733,-122.99836,325.81,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,283.42,5.61,N
41.29741,-123.00354,307.4,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,281.66,5.61,N
40.82022,-114.25535,307.11,0.41,0.45,2025-08-05,0905,N,VIIRS,n,2.0NRT,289.18,1.34,N
41.3127,-123.00962,302.05,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,283.14,2.54,N
41.30605,-123.00513,367,0.59,0.7,2025-08-05,0905,N,VIIRS,h,2.0NRT,287.25,8.48,N
41.30592,-122.99809,336.21,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,283.59,5.84,N
41.30618,-123.01176,295.29,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,282.25,8.48,N
41.29943,-123.00201,321.72,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,282.98,8.48,N
41.29933,-122.99654,328.84,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,284.22,5.84,N
41.2992,-122.98966,296.42,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,281.65,5.84,N
41.29292,-123.00462,337.67,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,284.35,9.75,N
41.29283,-122.99989,338.37,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,283.88,9.75,N
41.29273,-122.99438,322.73,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,282.18,5.71,N
41.29303,-123.01042,307.1,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,282.24,5.74,N
34.334,-116.88416,367,0.48,0.48,2025-08-05,0907,N,VIIRS,h,2.0NRT,335.33,91.82,N
34.335,-116.89482,305.9,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.5,13.56,N
34.33088,-116.8987,345.07,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,291.82,17.95,N
34.33039,-116.89344,351.54,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,299.55,17.95,N
34.32988,-116.88805,335.92,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,322.86,49.91,N
34.32943,-116.88329,339.8,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,297.08,49.91,N
34.33136,-116.9037,304.47,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,286.71,2.46,N
34.32635,-116.89817,324.73,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.63,17.95,N
34.32584,-116.89276,344.32,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,293.21,17.95,N
34.32534,-116.8875,356.35,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,310.59,49.91,N
34.3249,-116.88276,322.15,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,302.78,49.91,N
34.32685,-116.90353,318.2,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.17,2.46,N
34.32133,-116.89258,330.14,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,287.65,3.91,N
34.32084,-116.88735,350.88,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.5,6.11,N
34.3224,-116.90398,311.57,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,287.08,2.83,N
34.32187,-116.89822,314.37,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,287.76,3.91,N
34.32039,-116.88251,307.82,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,285.76,6.11,N
34.43186,-118.64665,298.01,0.6,0.53,2025-08-05,0907,N,VIIRS,n,2.0NRT,283.21,0.7,N
34.15269,-118.19529,306.16,0.56,0.52,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.65,1.1,N
33.79319,-117.47371,299.9,0.51,0.49,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.73,0.75,N
33.79325,-117.47618,301.33,0.51,0.49,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.41,0.86,N
33.81961,-118.24369,303.16,0.56,0.52,2025-08-05,0907,N,VIIRS,n,2.0NRT,293,1.48,N
33.71672,-117.70953,304.7,0.52,0.5,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.89,0.72,N
33.58807,-116.4959,307.54,0.45,0.47,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.26,1.13,N
33.71379,-117.71018,302.7,0.52,0.5,2025-08-05,0907,N,VIIRS,n,2.0NRT,287.77,0.92,N
33.5864,-116.49733,337,0.44,0.46,2025-08-05,0907,N,VIIRS,n,2.0NRT,294.77,3.82,N
33.58588,-116.49229,305.45,0.44,0.46,2025-08-05,0907,N,VIIRS,n,2.0NRT,293.47,1.97,N
33.58156,-116.49258,323.74,0.44,0.46,2025-08-05,0907,N,VIIRS,n,2.0NRT,293.39,2.13,N
33.58105,-116.48767,329.82,0.44,0.46,2025-08-05,0907,N,VIIRS,n,2.0NRT,295.8,2.13,N
33.58206,-116.49755,310.67,0.44,0.46,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.31,2.17,N
33.58055,-116.4828,315.76,0.44,0.46,2025-08-05,0907,N,VIIRS,n,2.0NRT,294.09,2.84,N
33.57722,-116.4928,309.09,0.44,0.46,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.29,2.13,N
33.57672,-116.48788,307.33,0.44,0.46,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.29,2.13,N
33.57669,-116.5305,315.49,0.45,0.47,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.96,2.26,N
33.40443,-117.4129,298.1,0.5,0.49,2025-08-05,0907,N,VIIRS,n,2.0NRT,287.68,0.52,N
32.85852,-117.02988,297.06,0.47,0.47,2025-08-05,0907,N,VIIRS,n,2.0NRT,287.03,0.56,N
32.49773,-116.83325,339.02,0.45,0.47,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.08,2.97,N
32.49346,-116.83439,312.11,0.45,0.47,2025-08-05,0907,N,VIIRS,n,2.0NRT,287.92,2.97,N
35.11689,-120.2136,299.55,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.38,0.65,N
35.1166,-120.20891,302.91,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.95,0.65,N
35.11144,-120.21375,367,0.37,0.58,2025-08-05,0907,N,VIIRS,h,2.0NRT,292.67,3.55,N
35.11112,-120.20869,304.41,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.7,3.55,N
35.10594,-120.21333,304.45,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.89,3.55,N
35.03401,-120.05884,304.96,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,291.02,0.83,N
35.03212,-120.11142,300.91,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.46,0.9,N
35.02859,-120.05885,301.04,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.35,0.72,N
35.02658,-120.02903,299.69,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.05,0.77,N
35.0146,-120.09288,314.92,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,291.42,1.41,N
35.00928,-120.09447,349,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,296.19,2.36,N
35.01094,-120.11977,300.56,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.42,0.82,N
35.01062,-120.11502,309.57,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.33,0.82,N
35.00963,-120.09991,304.05,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,291.19,2.36,N
35.00693,-120.14184,298.84,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,287.45,0.45,N
35.00458,-120.10571,307.82,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.54,1.82,N
35.00394,-120.09585,303.13,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290,2.36,N
34.98984,-120.04574,325.18,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.92,2.58,N
34.98225,-119.93021,304.1,0.36,0.57,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.76,0.75,N
34.98471,-120.05007,334.58,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.56,2.53,N
34.98701,-120.08571,300.15,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.46,0.88,N
34.98624,-120.07368,300.44,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.63,0.84,N
34.98597,-120.06956,309.81,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.73,1.86,N
34.98494,-120.05358,302.75,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,291.05,2.91,N
34.97686,-119.92997,303.31,0.36,0.57,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.62,0.71,N
34.98061,-120.07055,322.77,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.9,1.86,N
34.98029,-120.06537,326.15,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,293.02,1.86,N
34.97937,-120.05109,331.4,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.09,2.53,N
34.98115,-120.0788,299.09,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.85,0.84,N
34.98089,-120.07484,301.14,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.56,0.84,N
34.97993,-120.05981,306.78,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,291.6,2.91,N
34.9665,-119.9358,333.91,0.36,0.57,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.92,3.22,N
34.97581,-120.08012,312.4,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.53,0.67,N
34.96673,-119.93925,312.02,0.36,0.57,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.32,3.67,N
34.623,-117.09972,303.06,0.49,0.49,2025-08-05,0907,N,VIIRS,n,2.0NRT,291.8,0.93,N
34.60672,-117.3359,303.95,0.51,0.49,2025-08-05,0907,N,VIIRS,n,2.0NRT,279.89,1.15,N
34.3427,-116.88132,346.33,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,296.14,8.2,N
34.34315,-116.88609,305.07,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.46,3.99,N
34.33907,-116.89037,340.03,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,303.59,91.82,N
34.33857,-116.88508,344.21,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,322.53,91.82,N
34.33812,-116.88033,367,0.48,0.48,2025-08-05,0907,N,VIIRS,h,2.0NRT,324.33,63.2,N
34.33448,-116.88922,341.65,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,333.81,91.82,N
34.33355,-116.87947,321.69,0.48,0.48,2025-08-05,0907,N,VIIRS,n,2.0NRT,303.83,63.2,N
35.19963,-120.12565,333.64,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,297.43,4.78,N
35.19839,-120.10603,334.43,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.42,1.9,N
35.20142,-120.15395,298.96,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,287.98,1.15,N
35.20115,-120.14958,305.09,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,287.9,1.15,N
35.20087,-120.14513,315.95,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.09,15.37,N
35.19932,-120.12061,309.76,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,293.23,4.78,N
35.19902,-120.11583,310.69,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,294.34,1.8,N
35.19871,-120.11102,308.53,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.91,1.8,N
35.19812,-120.10168,300.28,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.62,1.9,N
35.19602,-120.15483,328.06,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.12,1.15,N
35.19493,-120.1374,367,0.37,0.58,2025-08-05,0907,N,VIIRS,h,2.0NRT,301.1,34.6,N
35.19464,-120.13277,367,0.37,0.58,2025-08-05,0907,N,VIIRS,h,2.0NRT,296.65,34.6,N
35.19434,-120.12803,321.64,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.06,4.78,N
35.19274,-120.10256,324.85,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,291.78,1.9,N
35.19224,-120.09468,367,0.37,0.58,2025-08-05,0907,N,VIIRS,h,2.0NRT,301.56,8.32,N
35.19629,-120.15901,318.61,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.76,3.11,N
35.19576,-120.15061,299.29,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,287.74,1.15,N
35.19521,-120.14196,310.24,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.25,15.37,N
35.19404,-120.12321,307.33,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.22,4.78,N
35.19373,-120.11822,309.67,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,293.09,1.8,N
35.19339,-120.11298,309.03,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.76,1.8,N
35.19305,-120.10739,307.68,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,291.86,1.9,N
35.19249,-120.09869,318,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,293.14,8.32,N
35.19197,-120.09039,305.21,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.52,4.36,N
35.19116,-120.1643,339.47,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.54,6.03,N
35.1909,-120.16,355.53,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,294.07,6.03,N
35.19063,-120.15577,325.18,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.12,2.93,N
35.19036,-120.15153,328.52,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,291.77,2.93,N
35.18954,-120.13836,341.34,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,291.49,4.54,N
35.18927,-120.13396,340.49,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,293.71,4.54,N
35.18899,-120.12957,333.73,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,294.17,2.56,N
35.18688,-120.0959,336.2,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,293.5,2.85,N
35.18658,-120.09102,328.24,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,291.22,2.16,N
35.19144,-120.16868,315.07,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.51,3.8,N
35.19009,-120.14723,317.88,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.1,2.21,N
35.18982,-120.14282,315.49,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.43,2.21,N
35.18871,-120.12508,312.41,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.92,2.56,N
35.18842,-120.12038,302.84,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.04,0.81,N
35.18808,-120.11509,302.5,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.19,0.81,N
35.18774,-120.10963,304.94,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,291.11,1.55,N
35.18715,-120.10016,308.64,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,294.58,2.85,N
35.18574,-120.16477,344.98,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,291.22,6.03,N
35.18547,-120.16048,343.83,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,293.28,6.03,N
35.18521,-120.15628,320.29,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.13,2.93,N
35.18414,-120.13901,322.71,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,293.03,4.54,N
35.18386,-120.13465,330.26,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,293.72,4.54,N
35.18359,-120.13038,329.48,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,291.56,2.56,N
35.18601,-120.16917,309.02,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.31,3.8,N
35.18494,-120.15205,311.45,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.42,2.93,N
35.18468,-120.1478,307.6,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.88,2.21,N
35.18441,-120.14342,310.73,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.42,2.21,N
35.18333,-120.12604,308.92,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.82,2.56,N
35.18305,-120.12162,304.55,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.58,0.81,N
35.18274,-120.11671,301.91,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.22,0.81,N
35.18243,-120.11163,302.13,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.23,1.55,N
35.18153,-120.09718,302.72,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.22,2.85,N
35.18121,-120.09206,304.27,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.88,2.16,N
35.18052,-120.1686,330.27,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.55,2.83,N
35.18024,-120.16415,336.23,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.5,3.5,N
35.18111,-120.17818,301.23,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.29,6.06,N
35.18081,-120.17334,308.03,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.44,2.83,N
35.18,-120.16013,317.23,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.78,3.5,N
35.17976,-120.15623,304.34,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.03,1.7,N
35.17951,-120.15222,307.64,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.94,1.7,N
35.17925,-120.14807,307.42,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.87,1.43,N
35.17899,-120.14382,305.07,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.67,1.43,N
35.17871,-120.13949,300.67,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.24,1.6,N
35.17598,-120.18349,320.84,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.64,6.06,N
35.1757,-120.17898,367,0.37,0.58,2025-08-05,0907,N,VIIRS,h,2.0NRT,297.04,6.06,N
35.1754,-120.17405,325,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.08,2.83,N
35.17511,-120.16927,306.35,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.86,2.83,N
35.17059,-120.18475,321.17,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.07,13.73,N
35.17031,-120.18013,367,0.37,0.58,2025-08-05,0907,N,VIIRS,h,2.0NRT,299.57,13.73,N
35.1602,-120.19344,318.43,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.71,27.55,N
35.17001,-120.17524,321.1,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,291.12,2.72,N
35.16972,-120.17049,301.57,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.26,2.72,N
35.16212,-120.04712,300.65,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,287.29,0.67,N
35.16541,-120.18936,367,0.37,0.58,2025-08-05,0907,N,VIIRS,h,2.0NRT,297.38,16.64,N
35.16516,-120.18521,347.95,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,295.32,13.73,N
35.16488,-120.18054,367,0.37,0.58,2025-08-05,0907,N,VIIRS,h,2.0NRT,293.54,13.73,N
35.16563,-120.19304,304.95,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.32,16.64,N
35.1646,-120.17599,314.6,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.72,2.72,N
35.16434,-120.17165,306.35,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.07,2.72,N
35.15667,-120.04655,297.54,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,287.22,0.67,N
35.15998,-120.18984,367,0.37,0.58,2025-08-05,0907,N,VIIRS,h,2.0NRT,314.1,27.55,N
35.15974,-120.18599,344.62,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,303,18.08,N
35.15947,-120.1815,322.14,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,295.02,18.08,N
39.61927,-119.26262,310.75,0.36,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.38,1.25,N
39.62199,-119.26207,302.79,0.36,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,287.98,0.84,N
38.93729,-112.81702,304.06,0.51,0.41,2025-08-05,0907,N,VIIRS,n,2.0NRT,291.16,1.3,N
38.69377,-122.81836,310.24,0.56,0.68,2025-08-05,0907,N,VIIRS,n,2.0NRT,285.1,1.35,N
38.0718,-122.13903,305.39,0.51,0.66,2025-08-05,0907,N,VIIRS,n,2.0NRT,293.47,1.57,N
38.07294,-122.1393,304.22,0.51,0.66,2025-08-05,0907,N,VIIRS,n,2.0NRT,293.31,1.49,N
37.45285,-121.93289,297.71,0.49,0.65,2025-08-05,0907,N,VIIRS,n,2.0NRT,287.03,1.05,N
35.51615,-113.31252,312.29,0.49,0.4,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.45,1.78,N
35.21593,-120.12505,307.05,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.94,1.4,N
35.21085,-120.13073,367,0.37,0.58,2025-08-05,0907,N,VIIRS,h,2.0NRT,299.2,308.46,N
35.21055,-120.12598,340.75,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,311.84,308.46,N
35.21028,-120.12173,326.23,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.7,7.82,N
35.21151,-120.14095,303.24,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.38,67.18,N
35.2112,-120.13612,310.72,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.16,67.18,N
35.21003,-120.11788,300.59,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.66,7.82,N
35.2062,-120.14332,326.21,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,290.49,67.18,N
35.20589,-120.13848,367,0.37,0.58,2025-08-05,0907,N,VIIRS,h,2.0NRT,297.31,67.18,N
35.20491,-120.12302,340.52,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,297.7,7.82,N
35.20435,-120.11411,320.27,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,292.89,1.98,N
35.2068,-120.15269,298.86,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,287.29,1.62,N
35.2065,-120.14796,307.29,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,288.1,1.62,N
35.20462,-120.11832,316.2,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,295.08,7.82,N
35.20409,-120.10999,309.6,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.98,1.98,N
35.20057,-120.1405,339.76,0.37,0.58,2025-08-05,0907,N,VIIRS,n,2.0NRT,289.5,15.37,N
